code,title,va_code,node_code,match_type,token,range_size,mapping_note,icd10_crosswalk,curated_icd10_bucket,own_icd10_bucket
KA00.60,Fetus or newborn affected by maternal malnutrition,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00.4,vas_10_99,vas_10_99
KA00.61,Fetus or newborn affected by maternal overweight or obesity,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00.4,vas_10_99,vas_10_99
KA00.6Y,Other specified fetus or newborn affected by maternal nutritional disorders,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00.4,vas_10_99,vas_10_99
KA00.6Z,"Fetus or newborn affected by maternal nutritional disorders, unspecified",VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00.4,vas_10_99,vas_10_99
KA00.7,Fetus or newborn affected by abnormal maternal chemistry,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00,vas_10_99,vas_10_99
KA00.8,Fetus or newborn affected by maternal injury,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00.5,vas_10_99,vas_10_99
KA00.9,Fetus or newborn affected by maternal chemotherapy,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00,vas_10_99,vas_10_99
KA00.A,Fetus or newborn affected by surgical procedure on mother,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00.6,vas_10_99,vas_10_99
KA00.B,Fetus or newborn affected by maternal anaemia,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00,vas_10_99,vas_10_99
KA00.Y,Fetus or newborn affected by other specified maternal condition that may be unrelated to present pregnancy,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00.8,vas_10_99,vas_10_99
KA00.Z,Fetus or newborn affected by unspecified maternal condition that may be unrelated to present pregnancy,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00,vas_10_99,vas_10_99
KA01,Fetus or newborn affected by maternal complications of pregnancy,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01,vas_10_99,vas_10_99
KA01.0,Fetus or newborn affected by incompetence of cervix uteri,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01.0,vas_10_99,vas_10_99
KA01.1,Fetus or newborn affected by premature rupture of membranes,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01.1,vas_10_99,vas_10_99
KA01.2,Fetus or newborn affected by oligohydramnios,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01.2,vas_10_99,vas_10_99
KA01.3,Fetus or newborn affected by polyhydramnios,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01.3,vas_10_99,vas_10_99
KA01.4,Fetus or newborn affected by ectopic pregnancy,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01.4,vas_10_99,vas_10_99
KA01.5,Fetus or newborn affected by multiple pregnancy,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01.5,vas_10_99,vas_10_99
KA01.6,Fetus or newborn affected by maternal death,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01.6,vas_10_99,vas_10_99
KA01.7,Fetus or newborn affected by malpresentation before labour,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01.7,vas_10_99,vas_10_99
KA01.8,Fetus or newborn affected by maternal blood loss,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01,vas_10_99,vas_10_99
KA01.Y,Fetus or newborn affected by other specified maternal complication of pregnancy,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01.8,vas_10_99,vas_10_99
KA01.Z,Fetus or newborn affected by unspecified maternal complication of pregnancy,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P01,vas_10_99,vas_10_99
KA02,Fetus or newborn affected by complications of placenta,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA02.0,Fetus or newborn affected by placenta praevia,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02.0,vas_10_99,vas_10_99
KA02.1,Fetus or newborn affected by placental oedema or large placenta,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA02.2,Fetus or newborn affected by placental infarction,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA02.3,Fetus or newborn affected by placental insufficiency or small placenta,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA02.4,Fetus or newborn affected by placental transfusion syndromes,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02.3,vas_10_99,vas_10_99
KA02.Y,Fetus or newborn affected by other specified complication of placenta,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02.8,vas_10_99,vas_10_99
KA02.Z,Fetus or newborn affected by unspecified complication of placenta,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA03,Fetus or newborn affected by complications of umbilical cord,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA03.0,Fetus or newborn affected by prolapsed cord,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02.4,vas_10_99,vas_10_99
KA03.1,Fetus or newborn affected by other compression of umbilical cord,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02.5,vas_10_99,vas_10_99
KA03.2,Fetus or newborn affected by abnormalities of umbilical cord length,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA03.20,Fetus or newborn affected by short umbilical cord,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02.6,vas_10_99,vas_10_99
KA03.21,Fetus or newborn affected by long umbilical cord,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02.6,vas_10_99,vas_10_99
KA03.2Y,Other specified fetus or newborn affected by abnormalities of umbilical cord length,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA03.2Z,"Fetus or newborn affected by abnormalities of umbilical cord length, unspecified",VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA03.3,Fetus or newborn affected by vasa praevia,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA03.4,Fetus or newborn affected by traumatic injury of the umbilical cord,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA03.Y,Fetus or newborn affected by other specified complication of umbilical cord,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02.8,vas_10_99,vas_10_99
KA03.Z,Fetus or newborn affected by unspecified complication of umbilical cord,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA04,Fetus or newborn affected by other abnormalities of membranes,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA04.0,Fetus or newborn affected by chorioamnionitis,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02.7,vas_10_99,vas_10_99
KA04.1,Fetus or newborn affected by amniotic band syndrome,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA04.Y,Fetus or newborn affected by other specified abnormality of membranes,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02.8,vas_10_99,vas_10_99
KA04.Z,Fetus or newborn affected by unspecified abnormality of membranes,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P02,vas_10_99,vas_10_99
KA05,Fetus or newborn affected by certain complications of labour or delivery,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03,vas_10_99,vas_10_99
KA05.0,Fetus or newborn affected by breech delivery or extraction,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03.0,vas_10_99,vas_10_99
KA05.1,"Fetus or newborn affected by other malpresentation, malposition or disproportion during labour or delivery",VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03.1,vas_10_99,vas_10_99
KA05.2,Fetus or newborn affected by forceps delivery,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03.2,vas_10_99,vas_10_99
KA05.3,Fetus or newborn affected by delivery by vacuum extractor,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03.3,vas_10_99,vas_10_99
KA05.4,Fetus or newborn affected by caesarean delivery,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03.4,vas_10_99,vas_10_99
KA05.5,Fetus or newborn affected by precipitate delivery,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03.5,vas_10_99,vas_10_99
KA05.6,Fetus or newborn affected by abnormal uterine contractions,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03.6,vas_10_99,vas_10_99
KA05.7,Fetus or newborn affected by abnormality in fetal intrauterine heart rate or rhythm,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03,vas_10_99,vas_10_99
KA05.70,Fetus and newborn affected by abnormality in fetal intrauterine heart rate or rhythm before onset of labour,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03,vas_10_99,vas_10_99
KA05.71,Fetus and newborn affected by abnormality in fetal intrauterine heart rate or rhythm during labour,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03,vas_10_99,vas_10_99
KA05.7Z,"Fetus or newborn affected by abnormality in fetal intrauterine heart rate or rhythm, unspecified",VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03,vas_10_99,vas_10_99
KA05.8,Meconium passage during delivery,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03,vas_10_99,vas_10_99
KA05.Y,Fetus or newborn affected or suspected to be affected by other specified complications of labour or delivery,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03.8,vas_10_99,vas_10_99
KA05.Z,Fetus or newborn affected or suspected to be affected by unspecified complications of labour or delivery,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P03,vas_10_99,vas_10_99
KA06,Fetus or newborn affected by noxious influences transmitted via placenta or breast milk,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P04,vas_10_99,vas_10_99
KA06.0,"Fetus or newborn affected by maternal anaesthesia or analgesia in pregnancy, labour or delivery",VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P04.0,vas_10_99,vas_10_99
KA06.1,Fetus or newborn affected by maternal use of tobacco,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P04.2,vas_10_99,vas_10_99
KA06.2,Fetus or newborn affected by maternal use of alcohol,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P04.3,vas_10_99,vas_10_99
KA06.3,Fetus or newborn affected by maternal use of drugs of addiction,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P04.4,vas_10_99,vas_10_99
KA06.4,Fetus or newborn affected by maternal use of nutritional chemical substances,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P04.5,vas_10_99,vas_10_99
KA06.5,Fetus or newborn affected by maternal exposure to environmental chemical substances,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P04.6,vas_10_99,vas_10_99
KA06.Y,Fetus or newborn affected by other specified noxious influence transmitted via placenta or breast milk,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P04.8,vas_10_99,vas_10_99
KA06.Z,Fetus or newborn affected by unspecified noxious influence transmitted via placenta or breast milk,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P04,vas_10_99,vas_10_99
KA07,Neonatal dermatoses due to maternal antibodies,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00-P04,vas_10_99,vas_10_99
KA07.0,Neonatal lupus erythematosus,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00-P04,vas_10_99,vas_10_99
KA07.1,Neonatal pemphigus,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00-P04,vas_10_99,vas_10_99
KA07.Y,Other specified neonatal dermatoses due to maternal antibodies,VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00-P04,vas_10_99,vas_10_99
KA0Z,"Fetus or newborn affected by unspecified maternal factors or by complications of pregnancy, labour or delivery",VAs-10.99,vas_10_99,range,KA00-KA0Z,85,ICD-11 2026-01 range KA00-KA0Z,P00-P04,vas_10_99,vas_10_99
KA20,Disorders of newborn related to slow fetal growth or fetal malnutrition,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05,vas_10_01,vas_10_01
KA20.0,Small for gestational age,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05.1,vas_10_01,vas_10_01
KA20.00,"Small for gestational age, symmetrical",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05.1,vas_10_01,vas_10_01
KA20.01,"Small for gestational age, asymmetrical",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05.1,vas_10_01,vas_10_01
KA20.0Z,"Small for gestational age, unspecified",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05.1,vas_10_01,vas_10_01
KA20.1,Intrauterine growth restriction,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05,vas_10_01,vas_10_01
KA20.10,Asymmetrical intrauterine growth restriction,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05,vas_10_01,vas_10_01
KA20.11,Symmetrical intrauterine growth restriction,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05,vas_10_01,vas_10_01
KA20.12,Intrauterine growth restriction associated with small for gestational age,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05,vas_10_01,vas_10_01
KA20.1Y,Other specified intrauterine growth restriction,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05,vas_10_01,vas_10_01
KA20.1Z,"Intrauterine growth restriction, unspecified",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05,vas_10_01,vas_10_01
KA20.2,Fetal intrauterine malnutrition without mention of small for gestational age,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05.2,vas_10_01,vas_10_01
KA20.Y,Other specified disorders of newborn related to slow fetal growth or fetal malnutrition,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05,vas_10_01,vas_10_01
KA20.Z,"Disorders of newborn related to slow fetal growth or fetal malnutrition, unspecified",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P05,vas_10_01,vas_10_01
KA21,"Disorders of newborn related to short gestation or low birth weight, not elsewhere classified",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07,vas_10_01,vas_10_01
KA21.0,Extremely low birth weight of newborn,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.0,vas_10_01,vas_10_01
KA21.00,"Extremely low birth weight of newborn, 499g or less",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.0,vas_10_01,vas_10_01
KA21.01,"Extremely low birth weight of newborn, 500-749g",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.0,vas_10_01,vas_10_01
KA21.02,"Extremely low birth weight of newborn, 750-999g",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.0,vas_10_01,vas_10_01
KA21.0Z,"Extremely low birth weight of newborn, unspecified",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.0,vas_10_01,vas_10_01
KA21.1,Very low birth weight of newborn,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.1,vas_10_01,vas_10_01
KA21.10,"Very low birth weight of newborn, 1000-1249g",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.1,vas_10_01,vas_10_01
KA21.11,"Very low birth weight of newborn, 1250-1499g",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.1,vas_10_01,vas_10_01
KA21.1Z,"Very low birth weight of newborn, unspecified",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.1,vas_10_01,vas_10_01
KA21.2,Low birth weight of newborn,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.1,vas_10_01,vas_10_01
KA21.20,"Low birth weight of newborn, 1500-1999g",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.1,vas_10_01,vas_10_01
KA21.21,"Low birth weight of newborn, 2000-2499g",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.1,vas_10_01,vas_10_01
KA21.2Z,"Low birth weight of newborn, unspecified",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.1,vas_10_01,vas_10_01
KA21.3,Extreme prematurity of newborn,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.2,vas_10_01,vas_10_01
KA21.30,"Extreme prematurity of newborn, gestational age less than 22 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.2,vas_10_01,vas_10_01
KA21.31,"Extreme prematurity of newborn, gestational age 22 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.2,vas_10_01,vas_10_01
KA21.32,"Extreme prematurity of newborn, gestational age 23 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.2,vas_10_01,vas_10_01
KA21.33,"Extreme prematurity of newborn, gestational age 24 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.2,vas_10_01,vas_10_01
KA21.34,"Extreme prematurity of newborn, gestational age 25 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.2,vas_10_01,vas_10_01
KA21.35,"Extreme prematurity of newborn, gestational age 26 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.2,vas_10_01,vas_10_01
KA21.36,"Extreme prematurity of newborn, gestational age 27 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.2,vas_10_01,vas_10_01
KA21.3Z,"Extreme prematurity of newborn, unspecified",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.2,vas_10_01,vas_10_01
KA21.4,Preterm newborn,VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.3,vas_10_01,vas_10_01
KA21.40,"Preterm newborn, gestational age 28 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.3,vas_10_01,vas_10_01
KA21.41,"Preterm newborn, gestational age 29 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.3,vas_10_01,vas_10_01
KA21.42,"Preterm newborn, gestational age 30 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.3,vas_10_01,vas_10_01
KA21.43,"Preterm newborn, gestational age 31 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.3,vas_10_01,vas_10_01
KA21.44,"Preterm newborn, gestational age 32 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.3,vas_10_01,vas_10_01
KA21.45,"Preterm newborn, gestational age 33 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.3,vas_10_01,vas_10_01
KA21.46,"Preterm newborn, gestational age 34 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.3,vas_10_01,vas_10_01
KA21.47,"Preterm newborn, gestational age 35 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.3,vas_10_01,vas_10_01
KA21.48,"Preterm newborn, gestational age 36 completed weeks",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.3,vas_10_01,vas_10_01
KA21.4Z,"Preterm newborn, unspecified",VAs-10.01,vas_10_01,range,KA20-KA21,48,ICD-11 2026-01 range KA20-KA21,P07.3,vas_10_01,vas_10_01
KA22,Disorders of newborn related to long gestation or high birth weight,VAs-10.99,vas_10_99,range,KA22-KA4Z,77,ICD-11 2026-01 range KA22-KA4Z,P08,vas_10_99,vas_10_99
KA22.0,Exceptionally large newborn,VAs-10.99,vas_10_99,range,KA22-KA4Z,77,ICD-11 2026-01 range KA22-KA4Z,P08.0,vas_10_99,vas_10_99
KA22.1,Large newborn for gestational age,VAs-10.99,vas_10_99,range,KA22-KA4Z,77,ICD-11 2026-01 range KA22-KA4Z,P08.1,vas_10_99,vas_10_99
KA22.2,Post-term newborn,VAs-10.99,vas_10_99,range,KA22-KA4Z,77,ICD-11 2026-01 range KA22-KA4Z,P08.2,vas_10_99,vas_10_99
KA22.3,Postmaturity syndrome,VAs-10.99,vas_10_99,range,KA22-KA4Z,77,ICD-11 2026-01 range KA22-KA4Z,P08,vas_10_99,vas_10_99
KA2Y,Other specified disorders of newborn related to length of gestation or fetal growth,VAs-10.99,vas_10_99,range,KA22-KA4Z,77,ICD-11 2026-01 range KA22-KA4Z,P05-P08,multiple:vas_10_01|vas_10_99,multiple:vas_10_01|vas_10_99
KA2Z,"Disorders of newborn related to length of gestation or fetal growth, unspecified",VAs-10.99,vas_10_99,range,KA22-KA4Z,77,ICD-11 2026-01 range KA22-KA4Z,P05-P08,multiple:vas_10_01|vas_10_99,multiple:vas_10_01|vas_10_99
KA40,Birth injury to central nervous system,VAs-10.99,vas_10_99,range,KA22-KA4Z,77,ICD-11 2026-01 range KA22-KA4Z,P15.9,vas_10_99,vas_10_99
KA40.0,Intracranial laceration or haemorrhage due to birth injury,VAs-10.99,vas_10_99,range,KA22-KA4Z,77,ICD-11 2026-01 range KA22-KA4Z,P10,vas_10_99,vas_10_99
